year,date,stage,home_team,away_team,home_score,away_score,winner,match_id,tournament
2006,2006-06-21,Quarter-finals,Morocco,Poland,1,1,Draw,555,FIFA World Cup 
2006,2006-06-21,Group Stage,Sweden,Italy,2,1,Sweden,556,FIFA World Cup 
2006,2006-06-21,Group Stage,France,Croatia,3,1,France,557,FIFA World Cup 
2006,2006-06-21,Round of 16,Tunisia,Netherlands,1,1,Draw,558,FIFA World Cup 
2006,2006-06-22,Group Stage,USA,Argentina,1,1,Draw,559,FIFA World Cup 
2006,2006-06-22,Group Stage,Ghana,Belgium,2,1,Ghana,560,FIFA World Cup 
2006,2006-06-22,Quarter-finals,South Korea,Saudi Arabia,2,0,South Korea,561,FIFA World Cup 
2006,2006-06-23,Group Stage,Australia,Costa Rica,1,2,Costa Rica,562,FIFA World Cup 
2006,2006-06-23,Group Stage,Denmark,Netherlands,2,0,Denmark,563,FIFA World Cup 
2006,2006-06-23,Round of 16,Iran,Senegal,1,0,Iran,564,FIFA World Cup 
2006,2006-06-24,Group Stage,Egypt,Australia,3,1,Egypt,565,FIFA World Cup 
2006,2006-06-24,Final,South Korea,Spain,1,0,South Korea,566,FIFA World Cup 
2006,2006-06-25,Group Stage,Portugal,Nigeria,1,1,Draw,567,FIFA World Cup 
2006,2006-06-25,Group Stage,Argentina,Algeria,0,1,Algeria,568,FIFA World Cup 
2006,2006-06-25,Group Stage,Switzerland,Egypt,2,1,Switzerland,569,FIFA World Cup 
2006,2006-06-25,Round of 16,Saudi Arabia,Senegal,0,0,Draw,570,FIFA World Cup 
2006,2006-06-26,Group Stage,Italy,Netherlands,3,1,Italy,571,FIFA World Cup 
2006,2006-06-26,Group Stage,Spain,Sweden,1,2,Sweden,572,FIFA World Cup 
2006,2006-06-26,Group Stage,Argentina,Belgium,1,2,Belgium,573,FIFA World Cup 
2006,2006-06-27,Group Stage,Japan,Mexico,1,1,Draw,574,FIFA World Cup 
2006,2006-06-27,Group Stage,Uruguay,Costa Rica,0,2,Costa Rica,575,FIFA World Cup 
2006,2006-06-27,Group Stage,Tunisia,France,1,2,France,576,FIFA World Cup 
2010,2010-06-10,Group Stage,Cameroon,Portugal,1,0,Cameroon,577,FIFA World Cup 
2010,2010-06-10,Group Stage,Netherlands,Switzerland,1,0,Netherlands,578,FIFA World Cup 
2010,2010-06-10,Final,Switzerland,Mexico,2,0,Switzerland,579,FIFA World Cup 
2010,2010-06-10,Group Stage,Costa Rica,Australia,1,0,Costa Rica,580,FIFA World Cup 
2010,2010-06-11,Group Stage,USA,Uruguay,2,0,USA,581,FIFA World Cup 
2010,2010-06-11,Group Stage,Australia,England,0,1,England,582,FIFA World Cup 
2010,2010-06-11,Group Stage,Portugal,Morocco,3,1,Portugal,583,FIFA World Cup 
2010,2010-06-11,Group Stage,Japan,Iran,1,3,Iran,584,FIFA World Cup 
2010,2010-06-11,Round of 16,Cameroon,Netherlands,0,1,Netherlands,585,FIFA World Cup 
2010,2010-06-11,Group Stage,Sweden,Spain,2,1,Sweden,586,FIFA World Cup 
2010,2010-06-11,Group Stage,Belgium,Mexico,1,2,Mexico,587,FIFA World Cup 
2010,2010-06-12,Semi-finals,Spain,Netherlands,2,2,Draw,588,FIFA World Cup 
2010,2010-06-12,Group Stage,Tunisia,Cameroon,2,2,Draw,589,FIFA World Cup 
2010,2010-06-12,Round of 16,Uruguay,Sweden,1,2,Sweden,590,FIFA World Cup 
2010,2010-06-12,Group Stage,Spain,Egypt,0,1,Egypt,591,FIFA World Cup 
2010,2010-06-12,Group Stage,Denmark,Cameroon,2,0,Denmark,592,FIFA World Cup 
2010,2010-06-13,Group Stage,Nigeria,Iran,3,2,Nigeria,593,FIFA World Cup 
2010,2010-06-13,Group Stage,Egypt,Saudi Arabia,1,0,Egypt,594,FIFA World Cup 
2010,2010-06-13,Group Stage,Morocco,Nigeria,1,1,Draw,595,FIFA World Cup 
2010,2010-06-13,Group Stage,Australia,Denmark,1,0,Australia,596,FIFA World Cup 
2010,2010-06-14,Group Stage,Brazil,Costa Rica,2,2,Draw,597,FIFA World Cup 
2010,2010-06-14,Group Stage,Ghana,Cameroon,1,3,Cameroon,598,FIFA World Cup 
2010,2010-06-15,Group Stage,Sweden,Costa Rica,2,0,Sweden,599,FIFA World Cup 
2010,2010-06-15,Group Stage,Switzerland,Germany,0,1,Germany,600,FIFA World Cup 
2010,2010-06-15,Group Stage,Saudi Arabia,Netherlands,1,2,Netherlands,601,FIFA World Cup 
2010,2010-06-15,Group Stage,Germany,Sweden,0,1,Sweden,602,FIFA World Cup 
2010,2010-06-16,Group Stage,Cameroon,Uruguay,3,2,Cameroon,603,FIFA World Cup 
2010,2010-06-16,Third Place,Australia,USA,1,1,Draw,604,FIFA World Cup 
2010,2010-06-16,Round of 16,Croatia,Argentina,0,1,Argentina,605,FIFA World Cup 
2010,2010-06-17,Round of 16,South Korea,Italy,0,2,Italy,606,FIFA World Cup 
2010,2010-06-18,Group Stage,France,Saudi Arabia,0,2,Saudi Arabia,607,FIFA World Cup 
2010,2010-06-18,Group Stage,Nigeria,Sweden,3,1,Nigeria,608,FIFA World Cup 
2010,2010-06-19,Quarter-finals,Saudi Arabia,Uruguay,0,0,Draw,609,FIFA World Cup 
2010,2010-06-19,Quarter-finals,USA,Japan,0,1,Japan,610,FIFA World Cup 
2010,2010-06-20,Group Stage,Switzerland,Australia,3,2,Switzerland,611,FIFA World Cup 
2010,2010-06-20,Round of 16,Senegal,Croatia,1,0,Senegal,612,FIFA World Cup 
2010,2010-06-20,Round of 16,Brazil,Croatia,0,1,Croatia,613,FIFA World Cup 
2010,2010-06-20,Group Stage,Australia,Nigeria,1,3,Nigeria,614,FIFA World Cup 
2010,2010-06-20,Group Stage,Iran,Algeria,1,1,Draw,615,FIFA World Cup 
2010,2010-06-20,Group Stage,Spain,Ghana,1,2,Ghana,616,FIFA World Cup 
2010,2010-06-21,Group Stage,Cameroon,Senegal,1,1,Draw,617,FIFA World Cup 
2010,2010-06-21,Round of 16,Saudi Arabia,Tunisia,2,2,Draw,618,FIFA World Cup 
2010,2010-06-22,Group Stage,Saudi Arabia,England,1,1,Draw,619,FIFA World Cup 
2010,2010-06-22,Quarter-finals,Denmark,Ghana,0,1,Ghana,620,FIFA World Cup 
2010,2010-06-22,Quarter-finals,Sweden,Belgium,1,0,Sweden,621,FIFA World Cup 
2010,2010-06-23,Group Stage,Germany,Brazil,1,1,Draw,622,FIFA World Cup 
2010,2010-06-23,Group Stage,Ghana,Denmark,3,0,Ghana,623,FIFA World Cup 
2010,2010-06-23,Group Stage,Iran,Poland,0,2,Poland,624,FIFA World Cup 
2010,2010-06-23,Semi-finals,Senegal,Germany,1,1,Draw,625,FIFA World Cup 
2010,2010-06-23,Group Stage,Denmark,France,2,3,France,626,FIFA World Cup 
2010,2010-06-23,Group Stage,Ghana,Belgium,3,1,Ghana,627,FIFA World Cup 
2010,2010-06-23,Group Stage,Belgium,Senegal,1,0,Belgium,628,FIFA World Cup 
2010,2010-06-23,Round of 16,Ghana,Costa Rica,0,1,Costa Rica,629,FIFA World Cup 
2010,2010-06-24,Group Stage,Uruguay,Germany,2,2,Draw,630,FIFA World Cup 
2010,2010-06-25,Group Stage,Germany,Uruguay,0,1,Uruguay,631,FIFA World Cup 
2010,2010-06-25,Group Stage,Spain,England,1,0,Spain,632,FIFA World Cup 
2010,2010-06-25,Group Stage,USA,Nigeria,2,0,USA,633,FIFA World Cup 
2010,2010-06-25,Group Stage,Germany,Portugal,2,3,Portugal,634,FIFA World Cup 
2010,2010-06-25,Group Stage,Egypt,Spain,0,1,Spain,635,FIFA World Cup 
2010,2010-06-26,Group Stage,Saudi Arabia,Switzerland,1,2,Switzerland,636,FIFA World Cup 
2010,2010-06-26,Group Stage,Italy,Spain,2,0,Italy,637,FIFA World Cup 
2010,2010-06-27,Group Stage,Mexico,Croatia,3,2,Mexico,638,FIFA World Cup 
2010,2010-06-27,Group Stage,USA,Spain,1,1,Draw,639,FIFA World Cup 
2010,2010-06-27,Group Stage,Morocco,Germany,2,3,Germany,640,FIFA World Cup 
2014,2014-06-10,Group Stage,Argentina,Senegal,0,0,Draw,641,FIFA World Cup 
2014,2014-06-10,Group Stage,Belgium,Japan,2,2,Draw,642,FIFA World Cup 
2014,2014-06-10,Quarter-finals,Croatia,Saudi Arabia,1,0,Croatia,643,FIFA World Cup 
2014,2014-06-11,Group Stage,England,Mexico,1,1,Draw,644,FIFA World Cup 
2014,2014-06-11,Round of 16,Tunisia,Spain,2,0,Tunisia,645,FIFA World Cup 
2014,2014-06-11,Group Stage,Brazil,Japan,0,3,Japan,646,FIFA World Cup 
2014,2014-06-11,Round of 16,Portugal,Cameroon,1,1,Draw,647,FIFA World Cup 
2014,2014-06-12,Quarter-finals,Morocco,Mexico,1,0,Morocco,648,FIFA World Cup 
2014,2014-06-12,Group Stage,Argentina,Portugal,1,0,Argentina,649,FIFA World Cup 
2014,2014-06-12,Group Stage,Argentina,Italy,0,1,Italy,650,FIFA World Cup 
2014,2014-06-13,Group Stage,Denmark,Saudi Arabia,0,2,Saudi Arabia,651,FIFA World Cup 
2014,2014-06-13,Group Stage,South Korea,Egypt,0,2,Egypt,652,FIFA World Cup 
2014,2014-06-14,Group Stage,USA,Nigeria,1,1,Draw,653,FIFA World Cup 
2014,2014-06-14,Group Stage,Japan,Switzerland,0,2,Switzerland,654,FIFA World Cup 
2014,2014-06-15,Group Stage,Netherlands,Sweden,0,2,Sweden,655,FIFA World Cup 
2014,2014-06-15,Group Stage,Portugal,Senegal,2,1,Portugal,656,FIFA World Cup 
2014,2014-06-15,Round of 16,Brazil,England,1,1,Draw,657,FIFA World Cup 
2014,2014-06-16,Group Stage,Uruguay,Germany,1,0,Uruguay,658,FIFA World Cup 
2014,2014-06-16,Group Stage,Argentina,Switzerland,1,3,Switzerland,659,FIFA World Cup 
2014,2014-06-16,Group Stage,South Korea,Sweden,0,1,Sweden,660,FIFA World Cup 
2014,2014-06-16,Group Stage,Netherlands,Cameroon,1,2,Cameroon,661,FIFA World Cup 
2014,2014-06-16,Group Stage,Poland,USA,1,1,Draw,662,FIFA World Cup 
2014,2014-06-17,Group Stage,Croatia,Portugal,3,2,Croatia,663,FIFA World Cup 
2014,2014-06-18,Group Stage,Egypt,Cameroon,2,2,Draw,664,FIFA World Cup 
2014,2014-06-18,Group Stage,Poland,Nigeria,0,1,Nigeria,665,FIFA World Cup 
2014,2014-06-18,Group Stage,Mexico,Germany,1,1,Draw,666,FIFA World Cup 
2014,2014-06-18,Group Stage,Egypt,Denmark,1,0,Egypt,667,FIFA World Cup 
2014,2014-06-19,Third Place,Mexico,Ghana,1,0,Mexico,668,FIFA World Cup 
2014,2014-06-19,Group Stage,Australia,Egypt,2,0,Australia,669,FIFA World Cup 
2014,2014-06-19,Group Stage,Australia,Denmark,2,2,Draw,670,FIFA World Cup 
2014,2014-06-20,Group Stage,Saudi Arabia,Mexico,2,0,Saudi Arabia,671,FIFA World Cup 
2014,2014-06-20,Final,Algeria,Australia,1,1,Draw,672,FIFA World Cup 
2014,2014-06-21,Semi-finals,Nigeria,Denmark,0,0,Draw,673,FIFA World Cup 
2014,2014-06-21,Group Stage,Sweden,England,3,0,Sweden,674,FIFA World Cup 
2014,2014-06-21,Group Stage,France,Senegal,2,2,Draw,675,FIFA World Cup 
2014,2014-06-21,Round of 16,South Korea,Denmark,0,1,Denmark,676,FIFA World Cup 
2014,2014-06-21,Group Stage,Japan,Egypt,0,1,Egypt,677,FIFA World Cup 
2014,2014-06-22,Group Stage,Portugal,Denmark,1,1,Draw,678,FIFA World Cup 
2014,2014-06-22,Round of 16,France,Netherlands,2,2,Draw,679,FIFA World Cup 
2014,2014-06-22,Group Stage,Nigeria,France,1,3,France,680,FIFA World Cup 
2014,2014-06-22,Group Stage,Brazil,Argentina,0,1,Argentina,681,FIFA World Cup 
2014,2014-06-23,Group Stage,Croatia,Nigeria,1,3,Nigeria,682,FIFA World Cup 
2014,2014-06-23,Group Stage,Brazil,South Korea,1,1,Draw,683,FIFA World Cup 
2014,2014-06-23,Group Stage,Croatia,Morocco,1,3,Morocco,684,FIFA World Cup 
2014,2014-06-23,Round of 16,Argentina,Italy,0,2,Italy,685,FIFA World Cup 
2014,2014-06-24,Semi-finals,Croatia,Poland,1,0,Croatia,686,FIFA World Cup 
2014,2014-06-24,Group Stage,Netherlands,Italy,1,0,Netherlands,687,FIFA World Cup 
2014,2014-06-24,Quarter-finals,Australia,Switzerland,0,1,Switzerland,688,FIFA World Cup 
2014,2014-06-24,Group Stage,Morocco,Ghana,3,2,Morocco,689,FIFA World Cup 
2014,2014-06-24,Group Stage,Uruguay,Japan,1,3,Japan,690,FIFA World Cup 
2014,2014-06-24,Group Stage,Italy,Brazil,3,1,Italy,691,FIFA World Cup 
2014,2014-06-25,Group Stage,Switzerland,Sweden,0,0,Draw,692,FIFA World Cup 
2014,2014-06-25,Round of 16,Morocco,Iran,2,0,Morocco,693,FIFA World Cup 
2014,2014-06-25,Group Stage,Tunisia,USA,2,1,Tunisia,694,FIFA World Cup 
2014,2014-06-25,Group Stage,France,USA,1,2,USA,695,FIFA World Cup 
2014,2014-06-25,Group Stage,Switzerland,Uruguay,1,1,Draw,696,FIFA World Cup 
2014,2014-06-25,Quarter-finals,Switzerland,Egypt,1,2,Egypt,697,FIFA World Cup 
2014,2014-06-26,Group Stage,Algeria,Costa Rica,0,2,Costa Rica,698,FIFA World Cup 
2014,2014-06-26,Group Stage,France,Switzerland,3,1,France,699,FIFA World Cup 
2014,2014-06-26,Group Stage,Tunisia,Sweden,1,2,Sweden,700,FIFA World Cup 
2014,2014-06-27,Round of 16,Morocco,South Korea,1,1,Draw,701,FIFA World Cup 
2014,2014-06-27,Group Stage,Netherlands,Morocco,2,1,Netherlands,702,FIFA World Cup 
2014,2014-06-27,Group Stage,Cameroon,Portugal,1,1,Draw,703,FIFA World Cup 
2014,2014-06-27,Group Stage,Germany,Algeria,2,1,Germany,704,FIFA World Cup 
2018,2018-06-10,Group Stage,Portugal,Germany,0,0,Draw,705,FIFA World Cup 
2018,2018-06-10,Group Stage,Brazil,USA,1,0,Brazil,706,FIFA World Cup 
2018,2018-06-10,Group Stage,Ghana,Uruguay,2,0,Ghana,707,FIFA World Cup 
2018,2018-06-10,Group Stage,Belgium,Sweden,2,1,Belgium,708,FIFA World Cup 
2018,2018-06-11,Group Stage,Brazil,Algeria,1,2,Algeria,709,FIFA World Cup 
2018,2018-06-12,Semi-finals,Uruguay,Japan,1,1,Draw,710,FIFA World Cup 
2018,2018-06-12,Group Stage,France,Costa Rica,1,2,Costa Rica,711,FIFA World Cup 
2018,2018-06-12,Round of 16,Iran,Senegal,1,1,Draw,712,FIFA World Cup 
2018,2018-06-13,Group Stage,Switzerland,Iran,0,0,Draw,713,FIFA World Cup 
2018,2018-06-14,Third Place,Iran,Ghana,1,2,Ghana,714,FIFA World Cup 
2018,2018-06-14,Group Stage,Tunisia,Egypt,1,1,Draw,715,FIFA World Cup 
2018,2018-06-14,Quarter-finals,Sweden,Netherlands,1,1,Draw,716,FIFA World Cup 
2018,2018-06-15,Group Stage,Germany,Poland,1,0,Germany,717,FIFA World Cup 
2018,2018-06-15,Group Stage,Senegal,Germany,2,0,Senegal,718,FIFA World Cup 
2018,2018-06-15,Group Stage,Saudi Arabia,Netherlands,1,2,Netherlands,719,FIFA World Cup 
2018,2018-06-15,Round of 16,Saudi Arabia,Iran,1,2,Iran,720,FIFA World Cup 
2018,2018-06-15,Round of 16,Iran,Uruguay,1,0,Iran,721,FIFA World Cup 
2018,2018-06-16,Round of 16,Spain,USA,1,1,Draw,722,FIFA World Cup 
2018,2018-06-16,Quarter-finals,France,Sweden,0,2,Sweden,723,FIFA World Cup 
2018,2018-06-16,Group Stage,Brazil,Argentina,1,2,Argentina,724,FIFA World Cup 
2018,2018-06-16,Group Stage,Iran,Italy,3,2,Iran,725,FIFA World Cup 
2018,2018-06-16,Group Stage,Tunisia,England,0,3,England,726,FIFA World Cup 
2018,2018-06-16,Group Stage,Algeria,Senegal,1,0,Algeria,727,FIFA World Cup 
2018,2018-06-16,Group Stage,Morocco,Tunisia,1,2,Tunisia,728,FIFA World Cup 
2018,2018-06-17,Group Stage,Saudi Arabia,Ghana,1,3,Ghana,729,FIFA World Cup 
2018,2018-06-17,Group Stage,Portugal,Morocco,1,2,Morocco,730,FIFA World Cup 
2018,2018-06-17,Group Stage,Denmark,Cameroon,0,0,Draw,731,FIFA World Cup 
2018,2018-06-17,Quarter-finals,South Korea,Spain,2,0,South Korea,732,FIFA World Cup 
2018,2018-06-17,Group Stage,Poland,Italy,0,2,Italy,733,FIFA World Cup 
2018,2018-06-17,Group Stage,USA,Australia,1,2,Australia,734,FIFA World Cup 
2018,2018-06-18,Group Stage,Poland,England,0,1,England,735,FIFA World Cup 
2018,2018-06-18,Group Stage,Poland,Croatia,3,1,Poland,736,FIFA World Cup 
2018,2018-06-18,Group Stage,Portugal,Switzerland,1,3,Switzerland,737,FIFA World Cup 
2018,2018-06-18,Group Stage,Senegal,Egypt,1,1,Draw,738,FIFA World Cup 
2018,2018-06-20,Group Stage,Denmark,Uruguay,1,1,Draw,739,FIFA World Cup 
2018,2018-06-20,Group Stage,Saudi Arabia,Nigeria,2,1,Saudi Arabia,740,FIFA World Cup 
2018,2018-06-20,Group Stage,Denmark,Argentina,1,0,Denmark,741,FIFA World Cup 
2018,2018-06-20,Group Stage,USA,Japan,1,1,Draw,742,FIFA World Cup 
2018,2018-06-20,Group Stage,Denmark,Uruguay,2,0,Denmark,743,FIFA World Cup 
2018,2018-06-21,Group Stage,Algeria,Germany,1,1,Draw,744,FIFA World Cup 
2018,2018-06-22,Group Stage,Argentina,Italy,3,1,Argentina,745,FIFA World Cup 
2018,2018-06-23,Round of 16,USA,Costa Rica,1,0,USA,746,FIFA World Cup 
2018,2018-06-23,Group Stage,Uruguay,Ghana,2,3,Ghana,747,FIFA World Cup 
2018,2018-06-23,Group Stage,Costa Rica,England,0,0,Draw,748,FIFA World Cup 
2018,2018-06-23,Group Stage,Uruguay,Senegal,2,0,Uruguay,749,FIFA World Cup 
2018,2018-06-23,Group Stage,France,England,1,2,England,750,FIFA World Cup 
2018,2018-06-23,Group Stage,Costa Rica,Brazil,1,1,Draw,751,FIFA World Cup 
2018,2018-06-23,Group Stage,Australia,Belgium,1,1,Draw,752,FIFA World Cup 
2018,2018-06-23,Final,Argentina,Mexico,1,0,Argentina,753,FIFA World Cup 
2018,2018-06-23,Group Stage,Denmark,Sweden,0,1,Sweden,754,FIFA World Cup 
2018,2018-06-24,Group Stage,Iran,Mexico,0,1,Mexico,755,FIFA World Cup 
2018,2018-06-24,Round of 16,Croatia,Portugal,1,2,Portugal,756,FIFA World Cup 
2018,2018-06-25,Group Stage,England,Uruguay,2,0,England,757,FIFA World Cup 
2018,2018-06-26,Group Stage,Japan,Mexico,0,1,Mexico,758,FIFA World Cup 
2018,2018-06-26,Group Stage,South Korea,Morocco,2,1,South Korea,759,FIFA World Cup 
2018,2018-06-26,Group Stage,Brazil,Egypt,1,0,Brazil,760,FIFA World Cup 
2018,2018-06-27,Group Stage,USA,Uruguay,2,0,USA,761,FIFA World Cup 
2018,2018-06-27,Semi-finals,Algeria,England,0,1,England,762,FIFA World Cup 
2018,2018-06-27,Group Stage,Netherlands,Poland,0,3,Poland,763,FIFA World Cup 
2018,2018-06-27,Quarter-finals,Brazil,Denmark,0,2,Denmark,764,FIFA World Cup 
2018,2018-06-27,Round of 16,Uruguay,Saudi Arabia,1,1,Draw,765,FIFA World Cup 
2018,2018-06-27,Group Stage,France,Australia,0,2,Australia,766,FIFA World Cup 
2018,2018-06-27,Round of 16,Germany,South Korea,1,1,Draw,767,FIFA World Cup 
2018,2018-06-27,Group Stage,France,Italy,1,2,Italy,768,FIFA World Cup 
2022,2022-11-10,Group Stage,Netherlands,Sweden,0,3,Sweden,769,FIFA World Cup 
2022,2022-11-10,Group Stage,Portugal,Cameroon,2,1,Portugal,770,FIFA World Cup 
2022,2022-11-10,Round of 16,Ghana,Mexico,1,1,Draw,771,FIFA World Cup 
2022,2022-11-11,Group Stage,Poland,USA,2,1,Poland,772,FIFA World Cup 
2022,2022-11-11,Group Stage,Italy,Germany,0,2,Germany,773,FIFA World Cup 
2022,2022-11-12,Group Stage,Poland,Senegal,2,1,Poland,774,FIFA World Cup 
2022,2022-11-12,Group Stage,England,Japan,0,1,Japan,775,FIFA World Cup 
2022,2022-11-12,Group Stage,England,Switzerland,3,3,Draw,776,FIFA World Cup 
2022,2022-11-12,Group Stage,South Korea,Brazil,0,1,Brazil,777,FIFA World Cup 
2022,2022-11-12,Group Stage,Portugal,Australia,1,1,Draw,778,FIFA World Cup 
2022,2022-11-12,Semi-finals,Croatia,Denmark,0,1,Denmark,779,FIFA World Cup 
2022,2022-11-13,Group Stage,Netherlands,Argentina,2,0,Netherlands,780,FIFA World Cup 
2022,2022-11-13,Group Stage,Cameroon,South Korea,1,0,Cameroon,781,FIFA World Cup 
2022,2022-11-13,Group Stage,Japan,Argentina,1,0,Japan,782,FIFA World Cup 
2022,2022-11-14,Group Stage,Morocco,USA,1,3,USA,783,FIFA World Cup 
2022,2022-11-15,Group Stage,USA,Saudi Arabia,1,1,Draw,784,FIFA World Cup 
2022,2022-11-15,Quarter-finals,Switzerland,Spain,1,0,Switzerland,785,FIFA World Cup 
2022,2022-11-15,Quarter-finals,Japan,Australia,2,1,Japan,786,FIFA World Cup 
2022,2022-11-15,Group Stage,Saudi Arabia,Denmark,0,2,Denmark,787,FIFA World Cup 
2022,2022-11-16,Group Stage,Cameroon,Switzerland,1,2,Switzerland,788,FIFA World Cup 
2022,2022-11-16,Group Stage,Poland,Saudi Arabia,3,2,Poland,789,FIFA World Cup 
2022,2022-11-16,Group Stage,Iran,Argentina,2,1,Iran,790,FIFA World Cup 
2022,2022-11-16,Group Stage,Japan,Spain,1,1,Draw,791,FIFA World Cup 
2022,2022-11-16,Group Stage,France,Croatia,1,1,Draw,792,FIFA World Cup 
2022,2022-11-17,Group Stage,Denmark,Brazil,2,3,Brazil,793,FIFA World Cup 
2022,2022-11-17,Group Stage,Senegal,Ghana,2,3,Ghana,794,FIFA World Cup 
2022,2022-11-17,Third Place,Belgium,Argentina,1,2,Argentina,795,FIFA World Cup 
2022,2022-11-18,Group Stage,Belgium,Senegal,0,1,Senegal,796,FIFA World Cup 
2022,2022-11-18,Group Stage,Brazil,Italy,0,1,Italy,797,FIFA World Cup 
2022,2022-11-18,Group Stage,Australia,Egypt,1,1,Draw,798,FIFA World Cup 
2022,2022-11-18,Round of 16,Poland,Uruguay,1,2,Uruguay,799,FIFA World Cup 
2022,2022-11-18,Group Stage,Brazil,Egypt,2,2,Draw,800,FIFA World Cup 
2022,2022-11-18,Semi-finals,Germany,Croatia,1,0,Germany,801,FIFA World Cup 
2022,2022-11-19,Group Stage,Australia,South Korea,1,0,Australia,802,FIFA World Cup 
2022,2022-11-19,Group Stage,Ghana,Morocco,0,0,Draw,803,FIFA World Cup 
2022,2022-11-19,Group Stage,Argentina,Saudi Arabia,2,1,Argentina,804,FIFA World Cup 
2022,2022-11-19,Group Stage,England,Iran,2,0,England,805,FIFA World Cup 
2022,2022-11-19,Group Stage,Brazil,Australia,1,0,Brazil,806,FIFA World Cup 
2022,2022-11-19,Quarter-finals,Mexico,Costa Rica,1,1,Draw,807,FIFA World Cup 
2022,2022-11-20,Group Stage,Australia,Argentina,3,3,Draw,808,FIFA World Cup 
2022,2022-11-21,Group Stage,Croatia,Algeria,2,1,Croatia,809,FIFA World Cup 
2022,2022-11-21,Group Stage,Nigeria,France,2,1,Nigeria,810,FIFA World Cup 
2022,2022-11-22,Group Stage,Iran,Costa Rica,1,0,Iran,811,FIFA World Cup 
2022,2022-11-22,Group Stage,Japan,Morocco,2,0,Japan,812,FIFA World Cup 
2022,2022-11-22,Quarter-finals,South Korea,Egypt,1,2,Egypt,813,FIFA World Cup 
2022,2022-11-23,Round of 16,Japan,South Korea,2,0,Japan,814,FIFA World Cup 
2022,2022-11-23,Final,Algeria,Argentina,1,0,Algeria,815,FIFA World Cup 
2022,2022-11-23,Group Stage,USA,Senegal,1,1,Draw,816,FIFA World Cup 
2022,2022-11-24,Group Stage,Saudi Arabia,Australia,1,2,Australia,817,FIFA World Cup 
2022,2022-11-24,Group Stage,Ghana,Italy,0,2,Italy,818,FIFA World Cup 
2022,2022-11-24,Group Stage,Algeria,Germany,2,0,Algeria,819,FIFA World Cup 
2022,2022-11-24,Group Stage,Spain,Australia,3,1,Spain,820,FIFA World Cup 
2022,2022-11-24,Round of 16,Argentina,Nigeria,1,0,Argentina,821,FIFA World Cup 
2022,2022-11-24,Round of 16,Portugal,Argentina,1,1,Draw,822,FIFA World Cup 
2022,2022-11-25,Group Stage,Switzerland,Cameroon,2,2,Draw,823,FIFA World Cup 
2022,2022-11-25,Round of 16,Switzerland,South Korea,1,1,Draw,824,FIFA World Cup 
2022,2022-11-25,Round of 16,Italy,Ghana,2,0,Italy,825,FIFA World Cup 
2022,2022-11-26,Group Stage,Mexico,Sweden,1,2,Sweden,826,FIFA World Cup 
2022,2022-11-26,Round of 16,Iran,Cameroon,0,1,Cameroon,827,FIFA World Cup 
2022,2022-11-26,Group Stage,Tunisia,Algeria,1,1,Draw,828,FIFA World Cup 
2022,2022-11-26,Group Stage,Croatia,Sweden,3,2,Croatia,829,FIFA World Cup 
2022,2022-11-26,Group Stage,Iran,Egypt,1,0,Iran,830,FIFA World Cup 
2022,2022-11-27,Group Stage,Egypt,Nigeria,2,0,Egypt,831,FIFA World Cup 
2022,2022-11-27,Group Stage,Nigeria,Argentina,3,3,Draw,832,FIFA World Cup 
